logFC logCPM PValue FDR
OR5K1 -1.07809739868796 3.57697343186558 0.0242957818302302 0.392473895163211
SEC24B -1.07912484618913 3.45560585265096 0.0242973728264131 0.392473895163211
TUB -1.11368204406277 6.22910608140123 0.0243034374909059 0.392473895163211
SFTPA2 -1.07031453191541 6.63699249099995 0.0243178288187637 0.392473895163211
FBXW9 -1.08119368932189 4.73550045620425 0.024346652839385 0.392473895163211
PHOX2A -1.0669469540622 4.08600588833785 0.0243545031045814 0.392473895163211
ALK -1.06955888571608 4.94687596021879 0.024392519156875 0.392624929442568
TDP1 -1.06814180523426 6.1305800385907 0.024403077088313 0.392624929442568
F2RL3 -1.10799835559856 2.96009691075787 0.0244472148148666 0.392748746719157
RNASE7 -1.08089097955321 3.12138068456369 0.0244600713807566 0.392748746719157
HRG -1.06205444677795 6.76380620647409 0.0244695939246921 0.392748746719157
CCDC71L -1.07936536381035 6.59233849525953 0.024499487004726 0.39290507218705
INS -1.0829121469405 5.76726112695168 0.0245278902626653 0.39290507218705
ERLIN2 -1.10833281393671 3.72332242138704 0.0245961032996362 0.39290507218705
OR5H1 -1.07530274286668 6.47236483419343 0.0246144457178399 0.39290507218705
MAGED4B -1.11396759508819 0.768271235288009 0.0246201132413542 0.39290507218705
CCDC85A -1.1050497972564 2.90781634849491 0.0246282809431257 0.39290507218705
LITAF -1.07010679192302 4.95988346264585 0.0246379395340548 0.39290507218705
RSRC1 -1.07600777128181 6.8778777954593 0.0246629819349169 0.39290507218705
C4orf32 -1.10808618105826 5.12211758221155 0.0246803008163998 0.39290507218705
PMF1 -1.11941058139784 1.75740719454238 0.0247458186489068 0.39290507218705
LILRB5 -1.08383979326396 6.69346709184998 0.0247807514269377 0.39290507218705
KCNK5 -1.07466805987992 3.59291086302388 0.0247820255966079 0.39290507218705
PMM2 -1.08437997469589 5.00030052060448 0.0247954017847261 0.39290507218705
RND1 -1.10168255561056 1.33779061984069 0.0248106321977902 0.39290507218705
SMAD1 -1.09747258110946 2.93130819028956 0.0248318683861817 0.39290507218705
PROX2 -1.10090462124345 2.86752430784268 0.0248357480045747 0.39290507218705
BATF2 -1.09114958377939 2.4129203972116 0.0248427566565433 0.39290507218705
WNT5B 1.08930274894361 5.78549335888802 0.0248454403294517 0.39290507218705
NEK2 -1.06045878915189 5.68080977519917 0.0248520156987166 0.39290507218705
OR56A4 -1.08415908717395 4.92740480400176 0.0248782980866607 0.392915985800485
PARN -1.08783737975209 2.80855978383286 0.0248919367970054 0.392915985800485
TIGD6 -1.10704612771437 3.16715433648784 0.0249122166174166 0.392926465404309
ITSN1 -1.06898487883025 4.33259372150445 0.0249408651487159 0.393035330266043
OR52L1 1.08036222338257 4.91337068698178 0.0249583615445263 0.393035330266043
MBL2 -1.0955364432826 5.64593762511109 0.0250139462861714 0.393390794268047
YIPF4 -1.10044810019865 6.06435243274968 0.0250202122658625 0.393390794268047
QRFPR -1.07548434798946 6.02863542968228 0.0250481240796579 0.393469300433845
PTN -1.08696126242492 5.90757184331813 0.025064491406 0.393469300433845
AC005477.1 -1.09169538848842 3.84575875603997 0.0251051546083658 0.393671538001982
GLI1 -1.06049471196538 5.42763138938077 0.02511668042367 0.393671538001982
BSPRY -1.06165938233365 6.99248156791341 0.0252011971265663 0.394588671546179
NHLRC1 -1.08228085917442 4.6961376448087 0.0252145923607962 0.394588671546179
NDRG1 -1.0720342574313 3.85368508917606 0.0252391251923873 0.394664259741382
CCIN -1.07358839304747 6.62617348318251 0.0253312457509293 0.395795775067757
MX1 -1.05611791117035 5.29734966964589 0.0253839063385165 0.396309452741095
ZC3H4 -1.06696967948439 4.96389164098239 0.0254867048655796 0.396775554517575
SAXO2 -1.05858544195589 5.47639632378126 0.0255275436758382 0.396775554517575
ZNF772 -1.08241241936544 7.7956467744913 0.0255328754064171 0.396775554517575
AC069063.1 -1.07417083600316 2.97038538548853 0.0255511108087715 0.396775554517575
CXorf67 -1.07651121947546 4.75670361779608 0.0255532175054076 0.396775554517575
AIM2 -1.0714935009947 6.67771292216931 0.0255942973434933 0.396775554517575
WHSC1L1 -1.06783414099307 4.25040155510286 0.0256015230518682 0.396775554517575
PLEKHO1 -1.05101449711009 5.3534392761341 0.0256017992560939 0.396775554517575
IGFBP6 -1.06436007935088 5.27461086984565 0.0256091911178222 0.396775554517575
WASH1 -1.0536651506677 6.58935410689199 0.0256404061706659 0.396775554517575
S100A7L2 -1.0683391420239 4.40778896492428 0.0256627637452068 0.396775554517575
ING5 -1.07198538545119 4.50562167056748 0.0256712940017121 0.396775554517575
SRPX -1.08701641431077 2.97002537540909 0.0256883120282005 0.396775554517575
TOPBP1 -1.06373075629997 4.18046726537857 0.0256984724339182 0.396775554517575
HHATL -1.15497229348931 -0.335467913915488 0.025710881621677 0.396775554517575
TTLL6 -1.06842528953981 5.08649078681974 0.0257773552376862 0.397264348068944
OSBPL7 -1.06201635719848 6.05081707235692 0.0257987182866984 0.397264348068944
RSBN1L -1.07743957708821 5.8067264012593 0.0258020526602614 0.397264348068944
THRA -1.06807647432588 3.57088941608393 0.025826988140769 0.397268400256825
SLC22A18 -1.08636995429574 4.25129549022514 0.025841981205863 0.397268400256825
ZNF154 1.05730567285676 6.18738003966121 0.0258688771417601 0.397376900327144
FAM188B -1.06602019033191 4.00682293058802 0.0259548783207475 0.398392465626738
ITPKA -1.07440387298676 4.22808753199481 0.0259957113127649 0.398713700846856
AC240274.1 -1.07192826533679 4.69651905206165 0.0260200045639017 0.398780957474762
NIPAL1 -1.05810583012563 4.22130082030016 0.0260517645906133 0.398962459109003
H2AFV -1.0600672833417 5.93762119934361 0.0261370789115344 0.399963199142052
SERPING1 -1.05605246812567 4.91949444201942 0.026210503631706 0.400084312763752
FAM184B -1.05037354694616 6.51928820241535 0.0262131247938625 0.400084312763752
FABP3 -1.07804807834339 6.36860466500592 0.0262155071252764 0.400084312763752
OR10G4 -1.09541451566219 1.66349907184978 0.0262541441275268 0.400084312763752
HIST1H2BH -1.05239430446145 5.06395207228504 0.0262758208712408 0.400084312763752
GRSF1 -1.06082893507339 6.34389652682439 0.0262836201837868 0.400084312763752
RP4-635E18.9 -1.05109126011103 7.32784692085698 0.0263018301853716 0.400084312763752
RP11-565P22.6 -1.09172266190793 4.95535558059031 0.0263098672970086 0.400084312763752
IRF2 -1.07441187410038 2.964307279928 0.0263253849667293 0.400084312763752
ATP11C -1.06493081102489 7.22876558681157 0.0263767840809662 0.400084312763752
POLR3B -1.10733548410771 2.92125065123094 0.0264212332443915 0.400084312763752
VIMP -1.06064512191095 3.53976597330992 0.0264283079259577 0.400084312763752
ZNF627 -1.05763866451412 3.41282023993156 0.0264286487119224 0.400084312763752
ABCC12 -1.06230810817609 4.12376801513501 0.0264543224794194 0.400084312763752
AMOT -1.05344636723752 7.19855507623655 0.0264545085855939 0.400084312763752
USH2A -1.05465168013437 4.24801879184048 0.0264742251468587 0.400084312763752
DAGLA -1.06111558601867 5.9268805183935 0.0264961785854542 0.400084312763752
XRN2 -1.06149559253199 3.99725835794475 0.0265097016749682 0.400084312763752
BAZ2A -1.05903212807942 6.51714017552347 0.0265244854151197 0.400084312763752
LRRC10 1.07703483539952 3.79294060914944 0.0265952977944384 0.400850571949131
KCND3 -1.05579549944109 7.03941625227471 0.0266345588813333 0.401140487933824
RAB3C -1.10866296383469 5.99245818756365 0.0267181778208957 0.401551209967865
FBXO16 -1.05023513101758 6.69316745380429 0.0267182123388966 0.401551209967865
FUOM -1.0457329139217 5.83806947186056 0.026722212988937 0.401551209967865
PPP4R2 -1.04962093265934 6.12204517868688 0.0267472701317216 0.401551209967865
ZNF718 -1.06852121230017 7.04418754835686 0.0267620620691478 0.401551209967865
UTP14C -1.06490667411746 4.07209087595486 0.0268605734017784 0.402727654050167
HABP4 -1.06436267399701 3.75929715141194 0.0269051390823399 0.403094121883583
MLEC -1.0679519421185 3.93591628648172 0.0269729182792321 0.403807568050298
HYDIN -1.04083167106301 5.32823767286083 0.0270053247956692 0.403990784900709
KLK6 -1.09663280948382 1.19889233473808 0.0271036696827002 0.404860397172736
GBP2 -1.05481164381367 4.22425542140583 0.0271038786185731 0.404860397172736
AC009065.1 -1.04429070758553 6.15887192777995 0.0271491864685677 0.405011132804545
ZNF185 -1.05540902127861 4.08126877941372 0.0271692286100176 0.405011132804545
DNMT3L 1.07024612266557 4.06922633594499 0.0271919225623183 0.405011132804545
VPS51 -1.05007159368132 6.57026260375659 0.0272021230282081 0.405011132804545
BOK -1.06135289687119 5.38776077178939 0.0272336396742812 0.405011132804545
C19orf84 -1.08858279912972 7.10204908791108 0.0272352851024773 0.405011132804545
TRIM13 -1.06954071220679 4.02472565431587 0.0272731922703427 0.405273972082518
OR8G5 -1.10034142722277 3.13861806849565 0.0273290239621018 0.405532316900473
PGAP1 -1.06495593282117 2.99684639022517 0.0273310682350176 0.405532316900473
SPAM1 -1.03602053622884 5.57547927460674 0.0273837509904859 0.405801946605276
RP11-111K18.1 -1.07824228825436 3.65184498916663 0.0274037515779267 0.405801946605276
PRSS57 -1.06471558074986 2.658418307206 0.0274153056224601 0.405801946605276
CAMP -1.07069457027273 5.53450013435039 0.027431670724778 0.405801946605276
EMC1 -1.07097124870359 6.31112112309424 0.027458795799935 0.405801946605276
FREM3 -1.07458718929938 6.16032766899368 0.0274707922518473 0.405801946605276
SPATA32 -1.04331160177899 6.18289975596303 0.0275436798338503 0.406578814113379
TPM4 -1.06232875127027 3.79474855686617 0.0276049694925238 0.407183463847381
C9orf72 -1.11073741712767 5.52397657437941 0.0276548312493749 0.407618782013414
GOLGA2 -1.0777391123916 0.814520708429688 0.0277280251259169 0.408397111247971
ALG14 -1.07919180725039 1.84395962810448 0.0277514879687921 0.408442362603141
SFTPB -1.05176585367559 3.75403097201138 0.027790997670597 0.408723549441798
CLCC1 -1.0882483857447 1.47753870738724 0.0278520244508941 0.409250608977436
MLH3 -1.03935928917553 6.2131419001858 0.0278676966025272 0.409250608977436
SIX4 -1.10344101919428 0.789298497976498 0.0279364276101684 0.409585433869656
EEF1AKMT1 -1.05851943564179 4.19108050825322 0.0279649199243816 0.409585433869656
PRR23D2 -1.09417000041452 4.51143440807319 0.0279653630458601 0.409585433869656
DDX51 -1.06349537287597 6.21212556634019 0.0279722866324043 0.409585433869656
PYY -1.06751761871921 4.54884324181644 0.0280020000723817 0.409721010555061
TBC1D14 -1.05296751125457 4.70296206895566 0.0280687904064777 0.410398496811792
MYRIP -1.0762324962386 5.37559785456896 0.0281219264032539 0.410405455123013
OFCC1 -1.05743049146524 7.16382943919859 0.0281370080389382 0.410405455123013
RBM14-RBM4 -1.05467585624262 2.79399796450276 0.028140147348422 0.410405455123013
AADACL2 -1.06360172130496 6.61525774647917 0.0281903400593907 0.410405455123013
B4GALT3 -1.06777270977437 5.28832516966302 0.0282015470771694 0.410405455123013
NXPE3 -1.05625924347631 6.87298158500903 0.0282204911722877 0.410405455123013
FAM13B -1.05976423872289 4.58633950255758 0.028229779391243 0.410405455123013
GLUD1 -1.0605287622186 3.06550474277542 0.0282481008486662 0.410405455123013
CPA5 -1.03818307045134 6.29568776309908 0.0282701849659549 0.410405455123013
CHST12 -1.04990004946149 4.71972617380762 0.0282913959506444 0.410405455123013
ASTN1 -1.04622124102754 6.43303927036517 0.0282946399842684 0.410405455123013
ADCY8 -1.04157916615013 3.90614369217839 0.0283274241434074 0.410583670779011
COMMD7 -1.07623871465947 5.85276164619936 0.0283594551470897 0.410750720210668
UNC119 -1.0425217571561 5.81605401775224 0.02844956635931 0.411694289959632
SLC5A2 -1.07339992939095 4.10473065405628 0.0284848915586687 0.411694289959632
SNX11 -1.03532158631755 5.08274336303291 0.0284862605902876 0.411694289959632
HEY1 -1.05556069657367 5.95441089213361 0.0285434491384111 0.412003541173136
GYG1 -1.04658281854217 7.15765293000208 0.028548795124972 0.412003541173136
MTPN -1.06566627635609 5.18881483453175 0.0285703818196893 0.412018227667528
TNFSF12 -1.05821402151823 7.33935930986327 0.0286056844894428 0.412230551084913
WNT3A -1.05377070454644 4.01113212116776 0.0286488311334872 0.412555525833848
GAGE12D -1.05380109261032 5.83502314948778 0.0286983466771746 0.412680535689393
TIMM17B -1.06094610050241 6.94006568966007 0.0287190713954112 0.412680535689393
GALNT8 -1.05156539775105 6.66304825906674 0.0287323888263104 0.412680535689393
MCF2 -1.05333539637529 2.93157764307325 0.0287399204875794 0.412680535689393
EPS8 -1.0604883114146 3.57397078628451 0.028802841045154 0.412859554180395
PHYHD1 -1.03780796866573 6.10982396857158 0.028870163162277 0.412859554180395
LMO4 -1.04640153068639 4.93451843399169 0.0288788492905086 0.412859554180395
PUM2 -1.07135001090591 3.57211497302639 0.0289116649791911 0.412859554180395
UROD -1.04498452174577 3.52759797964969 0.0289467540413532 0.412859554180395
CSTF1 1.040909899117 3.87595198497762 0.0289552643589834 0.412859554180395
KLHL35 -1.09796859720258 3.62245698338112 0.0289570313547615 0.412859554180395
MRPL30 -1.05784677902054 5.99728078720852 0.0290064123279268 0.412859554180395
CT47B1 -1.08161431879829 0.204902216142686 0.0290168815821352 0.412859554180395
RPS27A -1.03912035884148 6.9989380894228 0.0290309738132242 0.412859554180395
BEX5 -1.0403746666729 4.85531000278386 0.0290360334700736 0.412859554180395
HHLA3 1.04584490744052 4.2824464903812 0.0290414111559865 0.412859554180395
NMNAT2 -1.07513881184655 4.13818026862101 0.0290422868585702 0.412859554180395
RP11-512M8.5 -1.06395266452162 1.53349761695927 0.029059941723812 0.412859554180395
FASLG -1.0493502955025 3.50382962653681 0.0290663812806589 0.412859554180395
TTBK2 -1.0525411217486 7.67831998275363 0.0290960088479809 0.412859554180395
CCL20 -1.07036245424227 2.24691876904023 0.0291027752235394 0.412859554180395
ACY1 -1.07278504139628 4.6786872772769 0.0291570545015128 0.413336842689174
GDF5 -1.05139501437846 1.89126830725031 0.029182681077193 0.413401145340798
EHD4 -1.02646923224874 5.2762273329832 0.0292231120827357 0.413401145340798
PAIP1 -1.06153063656717 2.8699929321121 0.0292235046579088 0.413401145340798
PLK2 -1.0496389580229 3.95566835303299 0.0292747072049061 0.413646493390436
PSPH 1.03341612717065 6.23609496631891 0.0292821490503538 0.413646493390436
ZNF474 -1.0617610362322 3.22040847885889 0.0293428228060552 0.413878092471619
juniper 1.06236155624352 3.45741011129961 0.029418879330702 0.413878092471619
CUL4A -1.0272640199442 5.66767911392428 0.0294351695242345 0.413878092471619
PPP1R16A -1.04406471443049 4.17320621799428 0.0294739495703593 0.413878092471619
LRRTM3 -1.06775735662004 7.24639758847342 0.0294977784377004 0.413878092471619
ATP5EP2 -1.04003256456202 6.045813692261 0.0295083504316722 0.413878092471619
ATP2C2 -1.04846200095704 6.5350811165663 0.0295349516225567 0.413878092471619
RAPGEFL1 -1.04547297965361 6.24856814735123 0.029537862953928 0.413878092471619
ABTB1 -1.03700507174501 5.61411896668676 0.029546259518787 0.413878092471619
BZW2 1.03620503545767 5.69086520422642 0.0295520754449438 0.413878092471619
FLT3 -1.02795831830062 5.16949423417154 0.0295644116068574 0.413878092471619
KRTAP3-3 -1.05694764889053 6.16566971029726 0.0295667059677818 0.413878092471619
ZMYND8 -1.03851121361182 6.92292502216679 0.0295883051778392 0.413878092471619
SLC35B3 -1.05596711441129 5.47368565383683 0.0296359331457392 0.413878092471619
TAS1R3 1.03968086092692 4.58242865393416 0.029642351540997 0.413878092471619
KRT6A -1.03437690445246 5.96670256525129 0.0296533840813323 0.413878092471619
TPK1 -1.02360874925909 5.57678335050501 0.0296547568674816 0.413878092471619
ZNF93 -1.06567162159025 3.07848271050426 0.0296847251779304 0.413878092471619
INVS -1.10232764589133 2.71860933542166 0.0297106355081417 0.413878092471619
SGO2 1.02746707913673 5.90013152821008 0.0297381370603676 0.413878092471619
BMP1 -1.02415078747975 5.73554514674239 0.0297619789126573 0.413878092471619
GLA -1.07637785004093 3.13644214090098 0.0297791408618374 0.413878092471619
EIF2B1 -1.26069157374639 -1.58980121434648 0.0297905144847477 0.413878092471619
TUBB8 -1.03238969119851 5.82913572561983 0.0298209990053387 0.413878092471619
FARSA -1.05039428951531 2.10893359679081 0.0298730216482615 0.413878092471619
STRADB -1.03577350674735 7.01777137485229 0.0298789346115982 0.413878092471619
ZC3H3 -1.04480258985743 6.22877705126034 0.0298837809286044 0.413878092471619
TAC1 -1.05617905894919 1.61184021879095 0.029911720326742 0.413878092471619
ZNF697 -1.04526242702512 7.02403546522091 0.029916561261435 0.413878092471619
ELOF1 -1.04845907735433 6.202504731182 0.0299483818339089 0.413878092471619
MS4A7 -1.0310004884868 6.13493642438426 0.0299581919127013 0.413878092471619
CHRNB3 -1.02482448948907 6.62771844034285 0.0299597241317881 0.413878092471619
RAB42 1.03103224575764 7.29033017260962 0.030000498386793 0.413958296020338
HEATR4 -1.05678317579291 5.67723691942858 0.0300080816378357 0.413958296020338
KCTD7 -1.04999745340659 2.49141851704251 0.0300275275381933 0.413958296020338
AHRR -1.03648182300506 6.05449523301233 0.0300696414359245 0.414253774142368
TEX13A 1.02745890878182 4.03425572736572 0.0301572833059464 0.415116150539627
PSMG1 -1.02681620957722 5.07917309783393 0.030199196430463 0.415116150539627
NRK -1.03784978871112 5.49554367250179 0.030210913524319 0.415116150539627
EHF 1.06401702204317 1.18980981440599 0.0302151339167678 0.415116150539627
HEBP2 -1.02850710549695 6.22515625364493 0.0302564033468254 0.415398228540274
TSKS -1.07219042528391 4.92973511706296 0.0303046444177101 0.415775570089829
ATAD2B -1.04831712965539 4.45067139159491 0.0303577900023883 0.415821727914796
