logFC logCPM PValue FDR
C11orf16 -0.616652173128088 7.56800591083577 0.191271159171663 1
ECI2 0.627131307864488 2.08931514037121 0.19132026817878 1
LSR 0.618387080564672 3.75197276449082 0.191399890252447 1
MMP23B -0.622444959622157 7.94065988451569 0.191456927220955 1
PSMG4 0.612016856696363 6.24139461977595 0.191458160889975 1
PSG11 0.621737545704503 3.59402483465139 0.19154454674379 1
RB1CC1 -0.633023616329269 7.14617756117117 0.19159645911132 1
SETD5 0.642889640298987 5.66384123448598 0.191646103736813 1
RP3-422G23.4 -0.624684076845568 5.42392787281535 0.191671567181644 1
MXD3 -0.614505703324198 5.9118313798893 0.191679762658385 1
MUC6 0.615294677838257 5.69925509511772 0.191709233551286 1
ALS2CR11 0.634651833401689 1.77590979997621 0.191921981503083 1
ZC3H18 0.619455166896863 5.91334872267856 0.191969019920385 1
SGTB -0.633702789377892 3.58140997089257 0.192031894565635 1
ZYG11A 0.61917461877231 7.03816559038382 0.192188335178639 1
C8orf44-SGK3 0.629085811533035 2.33097478326143 0.192219623341374 1
ACER2 0.647748105808349 3.98404308712146 0.192315479357393 1
EDIL3 0.628508608252103 5.71101844930933 0.192316326534817 1
TPMT 0.629940243146088 1.88786984636447 0.192376335556403 1
ATG16L2 0.610564741377304 5.08472013333695 0.192401764201323 1
EFCAB8 0.648414508666943 7.58177649690716 0.192546144552503 1
SPHAR 0.6259023194972 1.66282517311616 0.192636912995431 1
ZNF354A 0.622167138101336 5.72044904201578 0.192665644505245 1
C14orf1 0.632072805144429 5.71237907620924 0.192666536793881 1
MEIOC -0.625145718238627 6.47945386504792 0.192745731949405 1
ENTPD5 0.612963836388751 5.16463302356485 0.192870423985444 1
TRMT61A 0.621280043793831 4.9698123784762 0.192895479156768 1
TMIGD3 0.619115235722077 4.77086674882891 0.192980824907734 1
PRSS23 -0.612615287432785 4.93975892389189 0.193026426922126 1
CRIP2 0.611777125494883 5.14040685518903 0.193117146639573 1
NOC2L -0.620257878140471 4.4715127385695 0.19311830307448 1
GPER1 0.623455355296812 2.89590765081294 0.193201700566637 1
COL23A1 -0.612591627940655 5.80476690747519 0.193250046238394 1
KRT40 0.725619109236133 -1.55397128276803 0.193256629116873 1
DNAJC1 0.632229534030296 1.32774270517323 0.193258438865438 1
DIP2A 0.613162519288445 3.86047339410679 0.193259917112454 1
COX11 -0.626185379383096 7.57712302245803 0.193274925956571 1
RP11-729L2.2 -0.629052187989399 1.21773246478839 0.193325778468827 1
MAPKAPK2 0.615784222187394 6.79038909755113 0.193695212818387 1
DHPS -0.62631438731163 5.50175649028805 0.19374748380137 1
PKIA -0.61968820995371 5.30153411667158 0.19377060517977 1
RPL38 -0.614242607795866 5.02663562042127 0.193832786025273 1
OPN5 0.610548625996975 5.88042670382659 0.193953026738792 1
COL4A4 -0.621120168432682 3.72250237349198 0.193995721700532 1
ARHGAP27 0.633771834969902 2.71282143818845 0.194063562093451 1
FMO1 0.611776136009594 6.81312123056291 0.194127941620984 1
PLEKHG1 0.616499166223742 6.17763832167979 0.194236049802024 1
L34079.2 0.622498776178854 5.85247426395007 0.19426852741163 1
SEPHS1 -0.643172050872035 2.22705831501037 0.194273632231856 1
LEAP2 -0.615716012824681 7.13287783148947 0.194372121992351 1
REG3A -0.634103373377161 6.27650451898778 0.194381979297304 1
NPTXR -0.630094848753539 4.18969752563856 0.194436869360612 1
SERF2 0.621770183247375 7.09570944156356 0.194565132166991 1
CD300LB -0.639991204542526 1.06632794866025 0.194603709295631 1
RNF167 -0.6442742278607 5.08554089542101 0.194670895645574 1
USP24 -0.608840248356213 5.12870707352083 0.194810382154752 1
ARL2 -0.607894302368095 5.08876124511203 0.194813100558991 1
SRRM1 0.630010382338512 3.14347204726296 0.194813671619165 1
MAD2L1 -0.617575498005844 2.9114852591979 0.194838730851553 1
PLEKHF1 0.613561663141395 3.98846499993406 0.194848134221627 1
CORO1B 0.618079929030931 6.05636058143834 0.194879348908511 1
UBQLN3 -0.608032403432863 5.56615599164654 0.194934466731804 1
YME1L1 -0.619950639655504 4.28880449995644 0.195014154659664 1
C2orf15 0.627699706417572 3.10529217550522 0.195050600699319 1
SMC3 0.62056270719124 6.41775685662738 0.195053440667502 1
INSM1 -0.611451119933884 5.07820610154059 0.195200149277558 1
CD164 0.622292515737958 6.82716967407207 0.195218794321311 1
LUM -0.626644544962239 5.01052676954778 0.195248691196289 1
ALPP -0.632933862313601 4.36732821109956 0.195296393276816 1
AC024361.1 0.608734294878559 7.11944138266147 0.195366416133766 1
AMD1 0.621675914832491 6.52324893357265 0.195411850564148 1
CCDC110 -0.61869201301994 3.86295987663265 0.195479438738303 1
ATG2A -0.621390109597813 7.39958592575717 0.195494804952519 1
HRASLS5 0.625043400709869 2.69312408617015 0.195519780438378 1
GRAMD1A -0.6144621831393 6.57387941183175 0.195535730513467 1
ERC2 -0.639186967150753 2.58813874089507 0.195556472243311 1
A1BG -0.629309499567736 6.68867388433633 0.195624122417557 1
RNF212B 0.622822152408009 2.21749935738224 0.195694693646878 1
VSIG8 -0.609287226821504 5.24731834838859 0.195708582805423 1
DNHD1 0.651636886176489 4.60949850325597 0.195742932373749 1
ZKSCAN3 -0.620388385821763 4.46776087682707 0.195748477082528 1
OTUD7B -0.615711859962653 6.38131511853711 0.195752720504826 1
ESM1 0.627914848453208 1.70000268722847 0.195781900458326 1
PARP9 -0.612770828674321 4.1162020234059 0.195815801254265 1
NPM1 -0.614000941049503 5.36255460107295 0.19583369370848 1
CCDC88C 0.605929678633362 5.42991247211871 0.195843981190116 1
SPANXN1 0.617792900881894 5.75175346317812 0.195884779202312 1
TNC 0.624540695027373 4.9179846986709 0.195922538619277 1
LEMD2 0.628292031425085 2.16209199762207 0.195966175946849 1
FAM231D 0.637629942729249 2.86559721755412 0.196007092370877 1
KCNH2 0.612574116686661 3.61267549120821 0.196020660393931 1
KIFAP3 0.62438314986733 6.01127474717378 0.196046314916161 1
DECR1 0.621727215664081 4.31564455825796 0.196047410883373 1
DNASE2 -0.611611116151689 4.29000880995605 0.196065176968847 1
C17orf99 0.656368932327191 -0.486495633254746 0.196068332556466 1
MST1 -0.615833327162857 5.112759866897 0.196083792223703 1
CMKLR1 -0.612189974673533 5.51105995270612 0.196102987291834 1
ADAMTSL3 -0.615705803885729 4.53930047743218 0.196107969047507 1
DAZ2 0.612164744056633 6.60845383481566 0.196198182022555 1
RPL23 -0.615148803133461 4.9069557477229 0.19623300984214 1
POGK -0.608306393041591 5.48433700861059 0.19631110355127 1
RP11-402G3.3 -0.621973513613477 2.28056736553576 0.196388613404319 1
NDUFAF5 0.60842393716328 5.18398914097291 0.19645826066882 1
XXYLT1 0.63192868914267 5.33871424776384 0.196503827524651 1
KDM5D -0.614690985009543 7.13159214220291 0.196522753006678 1
UBL7 -0.624568987382218 4.73601112436924 0.19654142554166 1
OPTC 0.621407448936972 6.50386431148019 0.19656984781415 1
KCNG3 -0.605786053166035 5.40264803226458 0.196596257328221 1
RP11-215A19.2 -0.61309145975295 6.76581460865829 0.196601482244826 1
PLCB1 -0.629288428083492 2.96165416251432 0.196621028407344 1
LIMK2 -0.620328649397332 6.25236916426772 0.196765039879393 1
NEFM 0.636117797916226 3.07453887653591 0.196784838584829 1
CCDC80 -0.628229720084849 2.47462733375752 0.19679181657229 1
SLC6A4 -0.617039718883394 3.51432798595298 0.196872405580115 1
SERPINA10 0.611649838280245 6.17238684923146 0.196887801773703 1
SUMO2 -0.63617458706732 4.68431766330294 0.197057610405661 1
DDX20 0.612595751991122 3.45407498638643 0.197103569915603 1
NAA50 0.611482095441335 5.35787555145554 0.197107885473447 1
ALOX12 -0.621953701448556 6.98683052794437 0.197331559792723 1
FAT3 -0.60315950830121 5.21247372800341 0.197435959614337 1
ARHGEF2 0.606986087146952 6.31626099622765 0.197633476173028 1
DDX59 0.609998420847299 3.9111359640381 0.197684803649503 1
ACTA2 -0.632831811914861 2.03798449471263 0.19780225316986 1
KLRG1 -0.605072488564575 5.84459364120164 0.197823904077189 1
KRTAP5-1 0.605477811212203 5.78661927192584 0.197943923602257 1
FANCL 0.655992904081805 0.1727736895949 0.198017476195863 1
MICA 0.621684439104901 3.46162499872186 0.198149437515718 1
ASF1B 0.607835969163476 6.47554836510416 0.198211773528134 1
XRCC2 -0.607361515482144 4.96915310646677 0.198223755762404 1
FBXO39 0.620917891913335 2.73484564658591 0.198277285708581 1
CMC4 -0.611430630367299 3.73576684655598 0.198390711064902 1
MYO5C 0.606708583563897 6.82698641291849 0.198458635656438 1
GNMT 0.610928071731683 6.7106190253235 0.198459757872007 1
AKAP4 0.607591066649443 6.00507246690404 0.198463421457983 1
TTC37 0.619481286077242 6.8472779294977 0.198489608366421 1
SLC22A11 0.603079263323164 5.01273171294847 0.198510282003886 1
NOXRED1 -0.614319265704695 6.08566200944014 0.198566987817185 1
TIGD2 0.620726344906455 3.13558321089377 0.198581096755322 1
OR5J2 0.622592258360265 2.27134568828536 0.198759164309162 1
DNAAF2 0.618112719398648 6.64467261263846 0.198833929735474 1
IFNK 0.608189997785078 5.02253069032702 0.198955437380014 1
RNF175 0.61650340210886 7.14070318976637 0.198960226122746 1
GPR75-ASB3 -0.624092994842358 1.10597332204695 0.198960789350672 1
ABCA7 -0.619807172976326 2.15803030249568 0.199017157938406 1
GRWD1 0.635248103450279 4.05836966269868 0.199026839046764 1
WBSCR27 0.618638059815437 5.57513285432538 0.199039000274162 1
CCDC30 0.610349689794498 7.35095374371318 0.199108075115805 1
SEC61G -0.630630457155283 6.60467628372528 0.19922861770675 1
XCR1 0.609608329203494 4.18515587933187 0.199272224611204 1
POLDIP3 -0.614454872158615 5.17662769750705 0.199477652160467 1
NDUFS2 0.628998557867962 4.03137620481867 0.199743332611191 1
ABCC8 0.608914786164013 5.41899425762577 0.199807784881557 1
ACAA2 0.631492421517927 4.58046304159148 0.199841340323886 1
PPP1R9A -0.60657034571629 5.21932922444415 0.199862641906236 1
PTPRU -0.615528474004243 2.25093316587363 0.199895106866 1
CXorf49B 0.630911943095425 7.41444839571938 0.199921852309889 1
C3orf70 -0.61189100678742 5.590491343975 0.199967083908544 1
NTSR2 0.626674530190793 3.74421395281127 0.199968166829388 1
CCDC8 -0.633109702542451 3.99468517878588 0.20005900021902 1
TMEM220 -0.615512135298445 5.89767496929354 0.200120012718013 1
BAHCC1 -0.618078090009884 3.85310065653618 0.200122942074712 1
HERC4 -0.658464908128792 -0.390220214809009 0.200245204219567 1
TRUB1 -0.632479541717985 5.6560399598313 0.200446525052227 1
DVL3 0.60945681829554 2.79128133313672 0.200544045152743 1
SLC25A2 0.610582775452072 3.60580569858672 0.20055730831583 1
LRRC8B 0.60135926714942 6.60153869671437 0.200782019986141 1
SERTAD2 0.613994578395417 7.59873496076579 0.200791199190521 1
CHRNE -0.609259139512539 5.98143909905705 0.200899891852313 1
SNAPC1 0.609460761677283 5.48275523875639 0.200915952711005 1
ATHL1 -0.625960317710205 4.12753902949121 0.2010249520555 1
OSTN 0.599840101765617 6.95914448521425 0.201040854394365 1
RASEF 0.649848745936436 4.25571765057934 0.201041693508931 1
PPFIA4 -0.608331698898218 3.52898489266463 0.20113597388304 1
TBC1D16 -0.614250943545425 6.41100519312208 0.201177368908515 1
SNRNP35 0.626344512510012 3.6927619243736 0.201273470430219 1
PSMB2 0.628585667166023 2.42197049610285 0.201325387484305 1
NENF 0.611650070604421 6.96846440406661 0.201377410937754 1
KCTD2 -0.622130809285793 6.16112317668127 0.201398033822314 1
ICOSLG 0.608504056649902 3.15556380099456 0.201517601278188 1
ZNF385D 0.60551741512618 6.73316184631474 0.20156506214926 1
CEMIP 0.631546671102194 0.291446952777311 0.201602022240178 1
PDIA4 0.601937459791573 5.00534193904347 0.201631892788157 1
GOLGA8J 0.618231479855837 2.01031473518493 0.20163712093008 1
ACPP -0.60867911965346 4.47470145101106 0.201640041844948 1
SWI5 -0.607355508807036 7.59286443732797 0.201715864103734 1
TSN -0.608374183469924 3.47520270250241 0.201745564303521 1
TOR1AIP1 0.607854449571579 3.48514931358579 0.201810207962133 1
FNDC10 0.602853152580503 6.67739720591205 0.201846759657441 1
SETD9 -0.604011054446292 6.15867268872853 0.201907915774142 1
RUFY3 0.605945280049177 5.33985701875487 0.20204910392057 1
CD58 -0.608878458053574 5.83660895873528 0.202059209251685 1
SFT2D2 -0.60761116098839 5.42580315079569 0.202168080833929 1
GAA 0.605024867830331 5.3220814165854 0.20218197057532 1
EIF2B3 -0.610092655595715 6.6165106536487 0.20226295232418 1
CALCRL 0.628345602528204 7.11465999878598 0.202317478227274 1
CXCR3 -1.26761783299367 -3.4689626534357 0.202339997845519 1
OR56A1 -0.611163215347993 3.07953928603094 0.202389826705512 1
ENPP6 0.600251318085451 5.71921221384403 0.202404503715534 1
LAG3 0.609466109426105 4.73602445068727 0.202415798260497 1
USMG5 0.613241650872374 6.95736392367631 0.202525330303998 1
RGS12 -0.611868244612816 4.34085172658862 0.202562325614566 1
SPATA45 -0.600061831435063 5.22782494975715 0.202602844128994 1
SYNC 0.601546405997903 6.23709955816275 0.202636568687297 1
KCTD10 -0.60834504456253 5.39152494556165 0.202647212698305 1
UBAP2 -0.610909501069731 5.30846100259091 0.202686439464215 1
SASH3 0.607131230020029 4.44181121736872 0.202756237762114 1
FAM200B -0.599594705057485 5.80501651929658 0.202909723156697 1
USP45 -0.624039461057859 4.65266768512989 0.202925405738278 1
SIGLEC12 -0.603568699730741 6.37033352868722 0.202978350899716 1
KLHL1 -0.61176926292936 6.55383308940452 0.203100411402256 1
EIF4B -0.604789441804478 4.72861446838364 0.203112905519163 1
KLHL33 -0.625869190210887 4.12386045060476 0.203130674297971 1
ATP6V1D 0.6169479916197 5.00751795783727 0.203172503745605 1
ENY2 -0.601423786191261 4.83093459504019 0.203191309857612 1
GPKOW 0.599138182057883 6.23861905916462 0.203338496213371 1
L3HYPDH 0.639248383145702 3.67460769265092 0.203461633971696 1
ANXA7 -0.599618003057553 6.69066840469273 0.203486936494497 1
RAPGEF5 -0.60641074086933 6.52254531303382 0.2035079908726 1
SPINK5 -0.604517602742752 4.59725184406607 0.20350952510297 1
AATF 0.613420369361717 4.34191883396484 0.203534815520916 1
ANKRD18A -0.632603297217409 0.222718930502867 0.203628283597317 1
KIAA1755 0.613999624163617 5.87612517410985 0.203640454281937 1
RP11-159D12.5 0.625015788699127 3.63126122638838 0.203690780262106 1
HAT1 -0.603760006352441 3.99487632540905 0.203807088420529 1
MRM2 -0.602216616269553 4.56127579360326 0.203808804405601 1
OR5D16 0.606658394985559 6.11404353143452 0.203851188612623 1
SPAG17 0.608724863605577 3.66797323630999 0.203855231509445 1
FMOD 0.610582864106869 2.15621939295595 0.203869634715018 1
ZNF71 -0.599090274883546 5.19156863887993 0.203943663507265 1
CKS2 -0.607498410766128 3.39917048325796 0.203973199430929 1
RP11-73M18.2 0.610386156649183 4.37725169176203 0.204004488578865 1
FOXO4 0.600629737663724 4.96759426700229 0.204010639992683 1
CCDC24 0.604916719067002 3.97137899247572 0.204176852709576 1
RNF113A -0.611641071038173 3.00312711242603 0.20422410261699 1
SHISA4 0.614455247251758 4.5772441439922 0.204257341149951 1
SIMC1 -0.615820170312803 2.3193071903356 0.204321562353714 1
CFAP58 -0.601881191103416 4.84899726260045 0.204351838881582 1
TBC1D22B 0.622871034278244 6.4568673234473 0.204462266394592 1
LRIT1 -0.601388362917756 4.17914353372972 0.204622872225976 1
WDPCP -0.604935772446818 4.65691063997939 0.204652766766931 1
ACTG1 0.596397272424062 7.92069121433818 0.204735663227511 1
TXNDC16 0.604766856293976 4.09020238711894 0.204735731879805 1
PREP 0.603633031917159 4.72992308791621 0.204802281460354 1
DYM -0.601026444207007 5.01906758272319 0.204850760597313 1
IL13RA1 0.606333304128357 3.88488917132824 0.204891728257325 1
SCX -0.600261555827966 5.26590891341053 0.204901347712535 1
CH507-152C13.3 0.601649442266977 5.3043100625749 0.204955597886266 1
ZNF25 0.59907075583295 6.3950431104749 0.205008815079589 1
TNFRSF12A -0.612491679507537 5.76329013828279 0.205061033000629 1
AZU1 -0.596966410525327 4.99880556359886 0.205128934774367 1
ZC3HC1 0.604765372470087 5.51654040698401 0.205143648945904 1
UBD 0.604373845454816 5.00422523694914 0.205151101297948 1
FHDC1 -0.636485792323546 2.72506476268346 0.20515829481775 1
KIF17 -0.60167359351413 6.17614608580074 0.20517300433453 1
CD99L2 0.617061979664345 3.46260049891038 0.205245872767773 1
ARID3B 0.592999990580433 6.19386290540653 0.205272434212534 1
FAM214A -0.641815902084204 -0.253254899330983 0.205295626651249 1
C2CD4A 0.594165958722959 5.19228236924247 0.205362647926723 1
AXIN2 -0.605017200457202 3.47378868629666 0.205404292339828 1
MEIKIN -0.616443891501129 2.31856485252799 0.205424978731338 1
RLF 0.609118628699667 3.95068562280056 0.205425558304835 1
ATAD1 -0.603762342891701 4.40907245265401 0.205618318141196 1
CDK4 0.597687804028438 5.29469101472934 0.205702988012371 1
NDUFAF7 -0.59377021196818 5.28745228799096 0.20580280889398 1
VSIG2 0.598690033476728 6.00367755024787 0.205846624588035 1
MS4A14 -0.612725851766863 3.23931737511243 0.205914266408517 1
KRCC1 0.603103554831389 5.90278440581431 0.206035828987168 1
SLC47A1 -0.608862425081006 4.4596546002733 0.206093718301946 1
CTD-2545G14.7 0.593929334490783 5.05106505134075 0.206103121847986 1
GPR4 -0.603403335657919 8.08177290622811 0.206128224467357 1
XRCC5 0.597890212630673 5.90596263602977 0.206144088930334 1
PBX1 0.592536595188493 5.56752202415628 0.206174844680161 1
ZGLP1 -0.594373215901347 5.37831971819206 0.206226916464923 1
PEX2 0.59722561834791 4.79030151574802 0.206374443631186 1
ZC2HC1C 0.592557453231404 5.38457901508612 0.206394867603229 1
TRIM64B 0.627381976590043 2.46969375199386 0.206411581768278 1
SH3BGR 0.592127863408629 5.42557285711956 0.206442534724032 1
PRKG1 -0.590156453328444 5.38921683223415 0.206525940340757 1
SYCP3 -0.638082165046193 1.04857185460297 0.206532828405638 1
CCDC93 -0.638294971647429 3.58068375578321 0.206606987279638 1
RP1L1 -0.616303538262782 5.50081308062165 0.206621544791709 1
DCANP1 -0.598377555249698 6.61736912058263 0.206785622771029 1
GPIHBP1 0.597451346114351 6.93208116616967 0.206858741645052 1
RP11-507M3.1 -0.605512717917303 3.99480814053697 0.206907543972676 1
ARMCX2 -0.596504529282618 4.02468627171824 0.206970634380965 1
KIF15 0.59106039195571 6.18630086221447 0.207005595650428 1
SWT1 -0.617073078430346 3.69405882806412 0.207020279763839 1
TPI1 0.600761043876283 5.92498799617901 0.207021853042665 1
LRSAM1 0.599078897607281 4.38807905438085 0.207237162010668 1
URAD 0.62290365620854 5.6698833302123 0.207239613844686 1
FAM3D -0.616430598629534 4.61583690569547 0.207276731566063 1
MRPL15 -0.598921389480101 7.00331151657054 0.207311200591474 1
EVI2A 0.606806157212032 5.96930507997376 0.207316942086616 1
IGFBPL1 -0.607513718232951 6.51683618002457 0.207358659025242 1
ADCY3 -0.605964740000024 6.4618225968375 0.207362302419162 1
ADAMTSL1 -0.599104471966353 4.62486629522768 0.207498128303944 1
TCEB3CL -0.605326033978343 1.62225214307275 0.207539992764086 1
